speaker_id,orthography,gloss,stem,gender,dialect_area,origin
352,χρησιμοποιουσαμε,xrisimopjusame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Male,2,Fokida
352,χρησιμοποιουσαν,xrisimopjusan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,2,Fokida
352,μιλουσα,milusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Male,2,Fokida
352,προσπαθουσα,prospaθusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Male,2,Fokida
352,παρουσιαζα,parusiaza.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Male,2,Fokida
352,αναγνωριστηκε,anaɣnoristike.VERB.Perf.Ind.Sing.3.Past.Fin.Pass,γ,Male,2,Fokida
352,βοηθουσε,voiθuse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Male,2,Fokida
352,βοηθουσε,voiθuse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Male,2,Fokida
352,φοιτουσαν,fitusan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,2,Fokida
353,ξαναγυρισαμε,ksanaɣirisame.VERB.Perf.Ind.Plur.1.Past.Fin.Act,γ,Male,1,Cephalonia
353,αγαπαγα,aɣapaɣa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,γ,Male,1,Cephalonia
353,ζηταγα,zitaɣa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,γ,Male,1,Cephalonia
353,εφαγα,efaɣa.VERB.Perf.Ind.Sing.1.Past.Fin.Act,γ,Male,1,Cephalonia
353,ρωταγε,rotaɣe.VERB.Imp.Ind.Sing.3.Past.Fin.Act,γ,Male,1,Cephalonia
353,θεωρουσαν,θeorusan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,1,Cephalonia
353,παρουσιαστηκα,parusiastika.VERB.Perf.Ind.Sing.1.Past.Fin.Pass,ουσ,Male,1,Cephalonia
353,σκαγε,skaɣe.VERB.Imp.Ind.Sing.3.Past.Fin.Act,γ,Male,1,Cephalonia
353,ρωταγε,rotaɣe.VERB.Imp.Ind.Sing.3.Past.Fin.Act,γ,Male,1,Cephalonia
353,επροσπαθουσανε,eprospaθusane.VERB.Perf.Ind.Plur.3.Past.Fin.Act,ουσ,Male,1,Cephalonia
353,βοηθουσαν,voiθusan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,1,Cephalonia
353,μιλαγαμε,milaɣame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,γ,Male,1,Cephalonia
353,ξαναγραφτηκα,ksanaɣraftika.VERB.Perf.Ind.Sing.1.Past.Fin.Pass,γ,Male,1,Cephalonia
353,φορουσαν,forusan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,1,Cephalonia
353,ακουσε,akuse.VERB.Perf.Ind.Sing.3.Past.Fin.Act,ουσ,Male,1,Cephalonia
353,εγελαγα,eɣelaɣa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,γ,Male,1,Cephalonia
353,γελαγα,ɣelaɣa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,γ,Male,1,Cephalonia
353,θεωρουσανε,θeorusane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,1,Cephalonia
353,θεωρουσανε,θeorusane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,1,Cephalonia
353,αγαπουσαμε,aɣapusame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,γ,Male,1,Cephalonia
354,μιλαγα,milaɣa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,γ,Male,9,Kos
354,μιλαγα,milaɣa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,γ,Male,9,Kos
354,ζητουσαν,zitusan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,9,Kos
354,πουλαγαμε,pulaɣame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,γ,Male,9,Kos
354,ναυαγησε,navaɣise.VERB.Perf.Ind.Sing.3.Past.Fin.Act,γ,Male,9,Kos
354,περπατουσαμε,perpatusame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Male,9,Kos
354,περνουσαμε,pernusame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Male,9,Kos
354,μιλουσαν,milusan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,9,Kos
354,ακουσατε,akusate.VERB.Perf.Ind.Plur.2.Past.Fin.Act,ουσ,Male,9,Kos
354,μιλουσε,miluse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Male,9,Kos
354,μιλουσανε,milusane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,9,Kos
354,μιλουσανε,milusane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,9,Kos
354,καλουσαμε,kalusame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Male,9,Kos
354,ερχοντουσαν,erxodusan.VERB.Imp.Ind.Plur.3.Past.Fin.Pass,ουσ,Male,9,Kos
354,βοηθουσανε,voiθusane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,9,Kos
354,βοηθουσε,voiθuse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Male,9,Kos
354,αγαπουσε,aɣapuse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,γ,Male,9,Kos
354,αγαπουσε,aɣapuse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,γ,Male,9,Kos
354,ζουσαν,zusan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,9,Kos
354,αγαπησα,aɣapisa.VERB.Perf.Ind.Sing.1.Past.Fin.Act,γ,Male,9,Kos
354,κοιταγα,kitaɣa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,γ,Male,9,Kos
354,μιλαγες,milaɣes.VERB.Imp.Ind.Sing.3.Past.Fin.Act,γ,Male,9,Kos
354,αγορασα,aɣorasa.VERB.Perf.Ind.Sing.1.Past.Fin.Act,γ,Male,9,Kos
357,αναγκαστηκα,anagastika.VERB.Perf.Ind.Sing.1.Past.Fin.Pass,γ,Male,8,Chania
357,αναγκαστηκα,anagastika.VERB.Perf.Ind.Sing.1.Past.Fin.Pass,γ,Male,8,Chania
357,ξαναγυρισε,ksanaɣirise.VERB.Perf.Ind.Sing.3.Past.Fin.Act,γ,Male,8,Chania
357,φοβοντουσαν,fovodusan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,8,Chania
357,σπαγανε,spaɣane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,γ,Male,8,Chania
357,μιλουσαν,milusan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,8,Chania
357,παρουσιαστηκα,parusiastika.VERB.Perf.Ind.Sing.1.Past.Fin.Pass,ουσ,Male,8,Chania
357,παρουσιαστηκα,parusiastika.VERB.Perf.Ind.Sing.1.Past.Fin.Pass,ουσ,Male,8,Chania
357,ερχοντουσαν,erxodusan.VERB.Imp.Ind.Plur.3.Past.Fin.Pass,ουσ,Male,8,Chania
357,ζουσαμε,zusame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Male,8,Chania
357,μιλουσα,milusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Male,8,Chania
357,μιλουσαν,milusan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,8,Chania
357,μιλουσαν,milusan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,8,Chania
357,μιλουσανε,milusane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,8,Chania
357,μιλουσαμε,milusame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Male,8,Chania
357,μιλουσανε,milusane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,8,Chania
357,μιλουσανε,milusane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,8,Chania
357,μιλουσαν,milusan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,8,Chania
357,συζητουσαμε,sizitusame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Male,8,Chania
357,δεχοντουσαν,ðexodusan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,8,Chania
357,μιλουσα,milusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Male,8,Chania
357,εννοουσαμ,enousam.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Male,8,Chania
357,κινουσε,kinuse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Male,8,Chania
357,μιλουσαμε,milusame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Male,8,Chania
357,αγκαλιαζανε,agaliazane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,γ,Male,8,Chania
359,χτυπαγαν,xtipaɣan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,γ,Female,1,ladas/peloponnese
359,περναγαν,pernaɣan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,γ,Female,1,ladas/peloponnese
359,ρωταγε,rotaɣe.VERB.Imp.Ind.Sing.3.Past.Fin.Act,γ,Female,1,ladas/peloponnese
359,φυλαγαμε,filaɣame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,γ,Female,1,ladas/peloponnese
359,βασταγα,vastaɣa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,γ,Female,1,ladas/peloponnese
359,φυλαγα,filaɣa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,γ,Female,1,ladas/peloponnese
359,χτυπαγανε,xtipaɣane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,γ,Female,1,ladas/peloponnese
359,μαγειρευαμε,maɣirevame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,γ,Female,1,ladas/peloponnese
359,φαγαμε,faɣame.VERB.Perf.Ind.Plur.1.Past.Fin.Act,γ,Female,1,ladas/peloponnese
359,κραταγε,krataɣe.VERB.Imp.Ind.Sing.3.Past.Fin.Act,γ,Female,1,ladas/peloponnese
359,περπαταγα,perpataɣa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,γ,Female,1,ladas/peloponnese
359,φαγαμε,faɣame.VERB.Perf.Ind.Plur.1.Past.Fin.Act,γ,Female,1,ladas/peloponnese
359,βρονταγε,vrodaɣe.VERB.Imp.Ind.Sing.3.Past.Fin.Act,γ,Female,1,ladas/peloponnese
359,φαγαν,faɣan.VERB.Perf.Ind.Plur.3.Past.Fin.Act,γ,Female,1,ladas/peloponnese
359,φωταγε,fotaɣe.VERB.Imp.Ind.Sing.3.Past.Fin.Act,γ,Female,1,ladas/peloponnese
359,κλωτσαγε,klotsaɣe.VERB.Imp.Ind.Sing.3.Past.Fin.Act,γ,Female,1,ladas/peloponnese
359,περπαταγα,perpataɣa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,γ,Female,1,ladas/peloponnese
359,αρχιναγε,arxinaɣe.VERB.Imp.Ind.Sing.3.Past.Fin.Act,γ,Female,1,ladas/peloponnese
359,φυλαγα,filaɣa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,γ,Female,1,ladas/peloponnese
359,περναγα,pernaɣa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,γ,Female,1,ladas/peloponnese
359,βρονταγε,vrodaɣe.VERB.Imp.Ind.Sing.3.Past.Fin.Act,γ,Female,1,ladas/peloponnese
359,περναγα,pernaɣa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,γ,Female,1,ladas/peloponnese
359,φαγανε,faɣane.VERB.Perf.Ind.Plur.3.Past.Fin.Act,γ,Female,1,ladas/peloponnese
359,φαγανε,faɣane.VERB.Perf.Ind.Plur.3.Past.Fin.Act,γ,Female,1,ladas/peloponnese
359,γλιστραγανε,ɣlistraɣane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,γ,Female,1,ladas/peloponnese
359,εφαγε,efaɣe.VERB.Perf.Ind.Sing.3.Past.Fin.Act,γ,Female,1,ladas/peloponnese
359,περπαταγε,perpataɣe.VERB.Imp.Ind.Sing.3.Past.Fin.Act,γ,Female,1,ladas/peloponnese
359,τολμαγανα,tolmaɣana.VERB.Imp.Ind.Plur.3.Past.Fin.Act,γ,Female,1,ladas/peloponnese
359,μαγειρεψαν,maɣirepsan.VERB.Perf.Ind.Plur.3.Past.Fin.Act,γ,Female,1,ladas/peloponnese
359,φυσαγε,fisaɣe.VERB.Imp.Ind.Sing.3.Past.Fin.Act,γ,Female,1,ladas/peloponnese
359,παταγα,pataɣa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,γ,Female,1,ladas/peloponnese
359,φυσαγε,fisaɣe.VERB.Imp.Ind.Sing.3.Past.Fin.Act,γ,Female,1,ladas/peloponnese
359,ρωταγε,rotaɣe.VERB.Imp.Ind.Sing.3.Past.Fin.Act,γ,Female,1,ladas/peloponnese
359,ρωταγανε,rotaɣane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,γ,Female,1,ladas/peloponnese
359,μιλουσανε,milusane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Female,1,ladas/peloponnese
359,τυραγα,tiraɣa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,γ,Female,1,ladas/peloponnese
360,σχολουσαμε,sxolusame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Male,1,Pyges/Kalamata
360,παρουσιαστηκα,parusiastika.VERB.Perf.Ind.Sing.1.Past.Fin.Pass,ουσ,Male,1,Pyges/Kalamata
360,εφαγα,efaɣa.VERB.Perf.Ind.Sing.1.Past.Fin.Act,γ,Male,1,Pyges/Kalamata
360,παρακολουθουσε,parakoluθuse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Male,1,Pyges/Kalamata
360,περπαταγες,perpataɣes.VERB.Imp.Ind.Plur.2.Past.Fin.Act,γ,Male,1,Pyges/Kalamata
360,ζηταγανε,zitaɣane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,γ,Male,1,Pyges/Kalamata
360,ζηταγανε,zitaɣane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,γ,Male,1,Pyges/Kalamata
360,βοηθουσα,voiθusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Male,1,Pyges/Kalamata
360,μιλαγαν,milaɣan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,γ,Male,1,Pyges/Kalamata
360,μιλαγανε,milaɣane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,γ,Male,1,Pyges/Kalamata
360,φαγαμε,faɣame.VERB.Perf.Ind.Plur.1.Past.Fin.Act,γ,Male,1,Pyges/Kalamata
360,βοηθαγε,voiθaɣe.VERB.Imp.Ind.Sing.3.Past.Fin.Act,γ,Male,1,Pyges/Kalamata
360,καλαγε,kalaɣe.VERB.Imp.Ind.Sing.3.Past.Fin.Act,γ,Male,1,Pyges/Kalamata
360,ερχοντουσαν,erxodusan.VERB.Imp.Ind.Plur.3.Past.Fin.Pass,ουσ,Male,1,Pyges/Kalamata
360,καλαγε,kalaɣe.VERB.Imp.Ind.Sing.3.Past.Fin.Act,γ,Male,1,Pyges/Kalamata
360,ερχοντουσαν,erxodusan.VERB.Imp.Ind.Plur.3.Past.Fin.Pass,ουσ,Male,1,Pyges/Kalamata
360,περναγα,pernaɣa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,γ,Male,1,Pyges/Kalamata
360,παρακολουθουσα,parakoluθusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Male,1,Pyges/Kalamata
360,εξαναγκασε,eksanagase.VERB.Perf.Ind.Sing.3.Past.Fin.Act,γ,Male,1,Pyges/Kalamata
360,μιλαγανε,milaɣane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,γ,Male,1,Pyges/Kalamata
360,περναγε,pernaɣe.VERB.Imp.Ind.Sing.3.Past.Fin.Act,γ,Male,1,Pyges/Kalamata
360,αγορασα,aɣorasa.VERB.Perf.Ind.Sing.1.Past.Fin.Act,γ,Male,1,Pyges/Kalamata
360,εξυπηρετουσε,eksipiretuse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Male,1,Pyges/Kalamata
360,προχωραγε,proxoraɣe.VERB.Imp.Ind.Sing.3.Past.Fin.Act,γ,Male,1,Pyges/Kalamata
361,ρωταγα,rotaɣa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,γ,Male,15,Andros
361,παρακαλαγα,parakalaɣa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,γ,Male,15,Andros
361,μιλαγα,milaɣa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,γ,Male,15,Andros
361,γουσταρανε,ɣustarane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,15,Andros
361,μαγειρευα,maɣireva.VERB.Imp.Ind.Plur.1.Past.Fin.Act,γ,Male,15,Andros
361,μιλαγαμε,milaɣame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,γ,Male,15,Andros
361,θυμοντουσαν,θimodusan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,15,Andros
361,μιλαγα,milaɣa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,γ,Male,15,Andros
361,μιλαγα,milaɣa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,γ,Male,15,Andros
361,ζουσε,zuse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Male,15,Andros
361,εξαναγυριζε,eksanaɣirize.VERB.Imp.Ind.Sing.3.Past.Fin.Act,γ,Male,15,Andros
362,ερχοντουσαν,erxodusan.VERB.Imp.Ind.Plur.3.Past.Fin.Pass,ουσ,Female,1,Stafidokampos/Peloponnese
362,προσπαθουσες,prospaθuses.VERB.Imp.Ind.Sing.2.Past.Fin.Act,ουσ,Female,1,Stafidokampos/Peloponnese
362,μιλουσαμε,milusame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Female,1,Stafidokampos/Peloponnese
362,προτιμουσες,protimuses.VERB.Imp.Ind.Plur.2.Past.Fin.Act,ουσ,Female,1,Stafidokampos/Peloponnese
362,προσπαθουσα,prospaθusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Female,1,Stafidokampos/Peloponnese
362,κρατουσε,kratuse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Female,1,Stafidokampos/Peloponnese
362,κρατουσε,kratuse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Female,1,Stafidokampos/Peloponnese
362,προσπαθουσα,prospaθusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Female,1,Stafidokampos/Peloponnese
362,ευχαριστουσε,efxaristuse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Female,1,Stafidokampos/Peloponnese
362,ρωτουσα,rotusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Female,1,Stafidokampos/Peloponnese
362,μιλαγα,milaɣa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,γ,Female,1,Stafidokampos/Peloponnese
362,μιλαγα,milaɣa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,γ,Female,1,Stafidokampos/Peloponnese
362,μιλαγανε,milaɣane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,γ,Female,1,Stafidokampos/Peloponnese
362,μιλουσανε,milusane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Female,1,Stafidokampos/Peloponnese
362,μιλουσανε,milusane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Female,1,Stafidokampos/Peloponnese
362,φαγαμε,faɣame.VERB.Perf.Ind.Plur.1.Past.Fin.Act,γ,Female,1,Stafidokampos/Peloponnese
362,μιλαγαν,milaɣan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,γ,Female,1,Stafidokampos/Peloponnese
363,αναγκαστηκαμε,anagastikame.VERB.Perf.Ind.Plur.1.Past.Fin.Pass,γ,Male,10,Chios
363,ζουσανε,zusane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,10,Chios
363,αναγκαζοταν,anagazotan.VERB.Imp.Ind.Sing.3.Past.Fin.Pass,γ,Male,10,Chios
363,περπατουσα,perpatusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Male,10,Chios
363,μιλαγαμε,milaɣame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,γ,Male,10,Chios
363,μιλουσα,milusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Male,10,Chios
363,μιλουσαμ,milusam.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Male,10,Chios
363,μιλουσανε,milusane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,10,Chios
363,μιλουσανε,milusane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,10,Chios
363,μιλουσα,milusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Male,10,Chios
363,μιλουσαμε,milusame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Male,10,Chios
363,ποναγε,ponaɣe.VERB.Imp.Ind.Sing.3.Past.Fin.Act,γ,Male,10,Chios
363,αγορασαμε,aɣorasame.VERB.Perf.Ind.Plur.1.Past.Fin.Act,γ,Male,10,Chios
363,αγορασαμε,aɣorasame.VERB.Perf.Ind.Plur.1.Past.Fin.Act,γ,Male,10,Chios
364,ζουσε,zuse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Female,16,Alexandria
364,γυρνουσες,ɣirnuses.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Female,16,Alexandria
364,κρατουσαμε,kratusame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Female,16,Alexandria
364,περνουσαμε,pernusame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Female,16,Alexandria
364,βρωμουσε,vromuse.VERB.Perf.Ind.Sing.3.Past.Fin.Act,ουσ,Female,16,Alexandria
364,περπατουσαμε,perpatusame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Female,16,Alexandria
364,περπατουσαμε,perpatusame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Female,16,Alexandria
364,περπατουσαμε,perpatusame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Female,16,Alexandria
364,συνειδητοποιουσα,siniðitopjusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Female,16,Alexandria
364,ζουσαμε,zusame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Female,16,Alexandria
364,ρωτουσατε,rotusate.VERB.Imp.Ind.Plur.2.Past.Fin.Act,ουσ,Female,16,Alexandria
364,μιλουσε,miluse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Female,16,Alexandria
364,ερωτουσανε,erotusane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Female,16,Alexandria
364,περνουσα,pernusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Female,16,Alexandria
364,αγαπουσα,aɣapusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,γ,Female,16,Alexandria
364,ζουσε,zuse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Female,16,Alexandria
364,αγαπουσε,aɣapuse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,γ,Female,16,Alexandria
364,μιλουσε,miluse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Female,16,Alexandria
364,κρατουσε,kratuse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Female,16,Alexandria
364,αγαπουσανε,aɣapusane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,γ,Female,16,Alexandria
364,αγαπουσα,aɣapusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,γ,Female,16,Alexandria
364,αγαπησα,aɣapisa.VERB.Perf.Ind.Sing.1.Past.Fin.Act,γ,Female,16,Alexandria
364,στεναχωρουσε,stenaxoruse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Female,16,Alexandria
364,εβοηθουσα,evoiθusa.VERB.Perf.Ind.Sing.1.Past.Fin.Act,ουσ,Female,16,Alexandria
364,ερχοντουσαν,erxodusan.VERB.Imp.Ind.Plur.3.Past.Fin.Pass,ουσ,Female,16,Alexandria
364,βοηθουσα,voiθusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Female,16,Alexandria
364,ερχοντουσαν,erxodusan.VERB.Imp.Ind.Plur.3.Past.Fin.Pass,ουσ,Female,16,Alexandria
364,χρειαζοντουσαν,xriazodusan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Female,16,Alexandria
364,βοηθουσα,voiθusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Female,16,Alexandria
364,μιλουσα,milusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Female,16,Alexandria
364,μιλουσα,milusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Female,16,Alexandria
364,μιλουσαμε,milusame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Female,16,Alexandria
364,αγορασα,aɣorasa.VERB.Perf.Ind.Sing.1.Past.Fin.Act,γ,Female,16,Alexandria
364,αγορασα,aɣorasa.VERB.Perf.Ind.Sing.1.Past.Fin.Act,γ,Female,16,Alexandria
364,αγορασα,aɣorasa.VERB.Perf.Ind.Sing.1.Past.Fin.Act,γ,Female,16,Alexandria
364,ακουσα,akusa.VERB.Perf.Ind.Sing.1.Past.Fin.Act,ουσ,Female,16,Alexandria
364,αγαπουσαν,aɣapusan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,γ,Female,16,Alexandria
364,αγαπουσε,aɣapuse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,γ,Female,16,Alexandria
364,περνουσε,pernuse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Female,16,Alexandria
364,αγαπουσε,aɣapuse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,γ,Female,16,Alexandria
364,ζουσανε,zusane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Female,16,Alexandria
364,περπατουσε,perpatuse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Female,16,Alexandria
365,ζουσαμε,zusame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Female,15,Siros
365,φαγανε,faɣane.VERB.Perf.Ind.Plur.3.Past.Fin.Act,γ,Female,15,Siros
365,εργαζοντουσταν,erɣazodustan.VERB.Imp.Ind.Plur.1.Past.Fin.Pass,ουσ,Female,15,Siros
365,ζηταγε,zitaɣe.VERB.Imp.Ind.Sing.3.Past.Fin.Act,γ,Female,15,Siros
365,ζητουσε,zituse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Female,15,Siros
365,ερχοντουσταν,erxodustan.VERB.Imp.Ind.Plur.3.Past.Fin.Pass,ουσ,Female,15,Siros
365,αγοραζε,aɣoraze.VERB.Imp.Ind.Sing.3.Past.Fin.Act,γ,Female,15,Siros
365,ζητουσε,zituse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Female,15,Siros
365,μιλουσα,milusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Female,15,Siros
365,ζουσε,zuse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Female,15,Siros
